Sample name,AA amplicon number,Feature ID,Classification,Location,Oncogenes,Complexity score,Captured interval length,Feature median copy number,Feature maximum copy number,Filter flag,Reference version,Tissue of origin,Sample type,Feature BED file,CNV BED file,AA PNG file,AA PDF file,AA cycles file,AA graph file,Run metadata JSON,Sample metadata JSON,All genes
EFM192A_BREAST,5,EFM192A_BREAST_amplicon5_Linear_1,Linear,['chr13:109903793-111668855'],[],0.05860163088752792,1765062.0,5.066763222229694,5.202795806917707,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFM192A_BREAST_amplicon5_Linear_1_intervals.bed,samples/EFM192A_BREAST/EFM192A_BREAST_CNV_CALLS.bed,samples/EFM192A_BREAST/EFM192A_BREAST_AA_results/EFM192A_BREAST_amplicon5.png,samples/EFM192A_BREAST/EFM192A_BREAST_AA_results/EFM192A_BREAST_amplicon5.pdf,samples/EFM192A_BREAST/EFM192A_BREAST_AA_results/EFM192A_BREAST_amplicon5_cycles.txt,samples/EFM192A_BREAST/EFM192A_BREAST_AA_results/EFM192A_BREAST_amplicon5_graph.txt,Not Provided,Not Provided,"['ANKRD10', 'ARHGEF7', 'ARHGEF7-AS1', 'ARHGEF7-AS2', 'CARS2', 'COL4A1', 'COL4A2', 'COL4A2-AS1', 'COL4A2-AS2', 'ING1', 'NAXD', 'RAB20', 'TEX29']"
EFM192A_BREAST,7,EFM192A_BREAST_amplicon7_Linear_1,Linear,['chr17:63222014-63367020'],[],7.084333120130615e-13,145006.0,4.976744602443526,4.976744602443526,LowCN,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFM192A_BREAST_amplicon7_Linear_1_intervals.bed,samples/EFM192A_BREAST/EFM192A_BREAST_CNV_CALLS.bed,samples/EFM192A_BREAST/EFM192A_BREAST_AA_results/EFM192A_BREAST_amplicon7.png,samples/EFM192A_BREAST/EFM192A_BREAST_AA_results/EFM192A_BREAST_amplicon7.pdf,samples/EFM192A_BREAST/EFM192A_BREAST_AA_results/EFM192A_BREAST_amplicon7_cycles.txt,samples/EFM192A_BREAST/EFM192A_BREAST_AA_results/EFM192A_BREAST_amplicon7_graph.txt,Not Provided,Not Provided,['TANC2']
EFM19_BREAST,1,EFM19_BREAST_amplicon1_Linear_1,Linear,['chr9:34341561-34422504'],[],0.6802752653569402,80943.0,4.77782813509606,4.77782813509606,LowCN,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFM19_BREAST_amplicon1_Linear_1_intervals.bed,samples/EFM19_BREAST/EFM19_BREAST_CNV_CALLS.bed,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon1.png,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon1.pdf,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon1_cycles.txt,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon1_graph.txt,Not Provided,Not Provided,"['C9orf24', 'FAM219A', 'MYORG', 'NUDT2']"
EFM19_BREAST,2,EFM19_BREAST_amplicon2_Linear_1,Linear,"['chr9:34559300-34562116', 'chr9:34870770-35578200', 'chr9:35634661-35818265']",['FANCG'],0.8841506058883604,893850.0,4.908019894333055,4.987195742303358,LowCN,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFM19_BREAST_amplicon2_Linear_1_intervals.bed,samples/EFM19_BREAST/EFM19_BREAST_CNV_CALLS.bed,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon2.png,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon2.pdf,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon2_cycles.txt,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon2_graph.txt,Not Provided,Not Provided,"['ARHGEF39', 'ATP8B5P', 'C9orf131', 'CA9', 'CCDC107', 'CNTFR', 'CREB3', 'DNAJB5', 'DNAJB5-DT', 'FAM166B', 'FAM205C', 'FAM214B', 'FAM221B', 'FANCG', 'GBA2', 'HINT2', 'MSMP', 'NPR2', 'PHF24', 'PIGO', 'RGP1', 'RMRP', 'RUSC2', 'SIT1', 'SPAG8', 'STOML2', 'TLN1', 'TPM2', 'UNC13B', 'VCP']"
EFM19_BREAST,3,EFM19_BREAST_amplicon3_ecDNA_1,ecDNA,"['chr10:73510310-76495820', 'chr10:76501259-79332425', 'chr10:79333023-80373461', 'chr10:80728784-80729315', 'chr10:89016947-89017944', 'chr10:102501600-102501693', 'chr10:102504933-102505398', 'chr10:102514238-102514721', 'chr10:102519611-102809310', 'chr10:103513720-104303834']","['KAT6B', 'SUFU', 'TRIM8']",1.3955657121042893,7939496.0,11.21527433644373,15.480712917793468,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFM19_BREAST_amplicon3_ecDNA_1_intervals.bed,samples/EFM19_BREAST/EFM19_BREAST_CNV_CALLS.bed,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon3.png,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon3.pdf,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon3_cycles.txt,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon3_graph.txt,Not Provided,Not Provided,"['ACTR1A', 'ADK', 'AGAP5', 'ANXA11', 'AP3M1', 'ARL3', 'BEND3P3', 'BMS1P21', 'BMS1P4', 'BMS1P4-AGAP5', 'C10orf55', 'CAMK2G', 'CFAP43', 'CHCHD1', 'COL17A1', 'COMTD1', 'DLG5', 'DLG5-AS1', 'DUPD1', 'DUSP13', 'DYDC1', 'DYDC2', 'EIF5AL1', 'FAS', 'FUT11', 'GLUD1P3', 'GSTO1', 'GSTO2', 'KAT6B', 'KCNMA1', 'KCNMA1-AS1', 'KCNMA1-AS2', 'KCNMA1-AS3', 'LRMDA', 'MAT1A', 'MBL1P', 'MYOZ1', 'NDST2', 'NEURL1', 'NEURL1-AS1', 'NUTM2B', 'NUTM2B-AS1', 'NUTM2E', 'PLAC9', 'PLAU', 'POLR3A', 'PPIF', 'RPS24', 'SAMD8', 'SEC24C', 'SFR1', 'SFTPA1', 'SFTPA2', 'SFTPD', 'SFXN2', 'SH3PXD2A', 'SH3PXD2A-AS1', 'SLK', 'SNORD172', 'STN1', 'SUFU', 'SYNPO2L', 'TMEM254', 'TMEM254-AS1', 'TRIM8', 'USP54', 'VCL', 'VDAC2', 'WBP1L', 'ZCCHC24', 'ZMIZ1', 'ZMIZ1-AS1', 'ZNF503', 'ZNF503-AS1', 'ZNF503-AS2', 'ZSWIM8', 'ZSWIM8-AS1']"
EFM19_BREAST,4,EFM19_BREAST_amplicon4_ecDNA_1,ecDNA,"['chr16:53121415-53551212', 'chr16:53721354-53817020']",['AKTIP'],0.7975799056838991,525463.0,26.87333189609169,34.6797761803192,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFM19_BREAST_amplicon4_ecDNA_1_intervals.bed,samples/EFM19_BREAST/EFM19_BREAST_CNV_CALLS.bed,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon4.png,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon4.pdf,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon4_cycles.txt,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon4_graph.txt,Not Provided,Not Provided,"['AKTIP', 'CHD9', 'FTO', 'RBL2']"
EFM19_BREAST,5,EFM19_BREAST_amplicon5_Linear_1,Linear,['chr17:64367046-64447050'],[],0.0,80004.0,4.608963647205268,4.608963647205268,LowCN,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFM19_BREAST_amplicon5_Linear_1_intervals.bed,samples/EFM19_BREAST/EFM19_BREAST_CNV_CALLS.bed,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon5.png,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon5.pdf,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon5_cycles.txt,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon5_graph.txt,Not Provided,Not Provided,['PECAM1']
EFM19_BREAST,6,EFM19_BREAST_amplicon6_BFB_1,BFB,['chr19:55123200-55706709'],[],1.303356233793027,583509.0,7.649361371279202,7.649361371279202,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFM19_BREAST_amplicon6_BFB_1_intervals.bed,samples/EFM19_BREAST/EFM19_BREAST_CNV_CALLS.bed,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon6.png,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon6.pdf,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon6_cycles.txt,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon6_graph.txt,Not Provided,Not Provided,"['BRSK1', 'CCDC106', 'COX6B2', 'DNAAF3', 'EPN1', 'FAM71E2', 'FIZ1', 'HSPBP1', 'IL11', 'ISOC2', 'KMT5C', 'NAT14', 'PPP6R1', 'PTPRH', 'RPL28', 'SBK2', 'SBK3', 'SHISA7', 'SNORD157', 'SSC5D', 'SYT5', 'TMEM150B', 'TMEM190', 'TMEM238', 'TMEM86B', 'TNNI3', 'TNNT1', 'U2AF2', 'UBE2S', 'ZNF524', 'ZNF579', 'ZNF580', 'ZNF581', 'ZNF628', 'ZNF784', 'ZNF865']"
EFM19_BREAST,7,EFM19_BREAST_amplicon7_Linear_1,Linear,['chr20:58423787-58783812'],[],0.2585799897769463,360025.0,6.345545803251176,6.345545803251176,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFM19_BREAST_amplicon7_Linear_1_intervals.bed,samples/EFM19_BREAST/EFM19_BREAST_CNV_CALLS.bed,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon7.png,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon7.pdf,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon7_cycles.txt,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon7_graph.txt,Not Provided,Not Provided,"['APCDD1L', 'APCDD1L-DT', 'NPEPL1', 'STX16', 'STX16-NPEPL1', 'VAPB']"
EFM19_BREAST,8,EFM19_BREAST_amplicon8_Linear_1,Linear,"['chr20:62519050-62672898', 'chr20:62673787-62814071']",[],0.3554968157781635,294132.0,6.508093706350029,6.508093706350029,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFM19_BREAST_amplicon8_Linear_1_intervals.bed,samples/EFM19_BREAST/EFM19_BREAST_CNV_CALLS.bed,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon8.png,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon8.pdf,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon8_cycles.txt,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon8_graph.txt,Not Provided,Not Provided,"['MRGBP', 'NTSR1', 'OGFR', 'OGFR-AS1', 'SLCO4A1', 'SLCO4A1-AS1']"
EFM19_BREAST,9,EFM19_BREAST_amplicon9_Linear_1,Linear,['chr20:63344104-63539116'],['EEF1A2'],0.49299486996849595,195012.0,6.795974974008372,6.795974974008372,None,GRCh38,breast,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFM19_BREAST_amplicon9_Linear_1_intervals.bed,samples/EFM19_BREAST/EFM19_BREAST_CNV_CALLS.bed,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon9.png,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon9.pdf,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon9_cycles.txt,samples/EFM19_BREAST/EFM19_BREAST_AA_results/EFM19_BREAST_amplicon9_graph.txt,Not Provided,Not Provided,"['CHRNA4', 'EEF1A2', 'KCNQ2', 'PPDPF', 'PTK6']"
EFO21_OVARY,2,EFO21_OVARY_amplicon2_Complex-non-cyclic_1,Complex-non-cyclic,"['chr3:189020560-189645633', 'chr3:189653110-193026566', 'chr3:193027104-193157543', 'chr3:193167616-194634686', 'chr3:194636041-194822565', 'chr3:194822610-195109726', 'chr3:195110337-195778949', 'chr3:195780181-195842346', 'chr3:195843061-196098894', 'chr3:196099631-198170561', 'chr5:1622593-1622733', 'chr5:1623038-1623310']","['MUC4', 'TFRC', 'TP63']",1.2927835648767763,9127630.0,6.133027888809734,18.342309600121116,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFO21_OVARY_amplicon2_Complex-non-cyclic_1_intervals.bed,samples/EFO21_OVARY/EFO21_OVARY_CNV_CALLS.bed,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon2.png,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon2.pdf,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon2_cycles.txt,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon2_graph.txt,Not Provided,Not Provided,"['ACAP2', 'ANKRD18DP', 'APOD', 'ATP13A3', 'ATP13A4', 'ATP13A4-AS1', 'ATP13A5', 'ATP13A5-AS1', 'BDH1', 'CCDC50', 'CEP19', 'CLDN1', 'CLDN16', 'CPN2', 'DLG1', 'DLG1-AS1', 'DPPA2P3', 'FAM157A', 'FAM43A', 'FBXO45', 'FGF12', 'FGF12-AS1', 'FGF12-AS2', 'FYTTD1', 'GMNC', 'GP5', 'HES1', 'IL1RAP', 'IQCG', 'LMLN', 'LMLN-AS1', 'LRCH3', 'LRRC15', 'LSG1', 'MB21D2', 'MELTF', 'MELTF-AS1', 'MGC2889', 'MUC20', 'MUC4', 'NCBP2', 'NCBP2-AS1', 'NCBP2AS2', 'NRROS', 'OPA1', 'OPA1-AS1', 'OSTN', 'OSTN-AS1', 'P3H2', 'P3H2-AS1', 'PAK2', 'PCYT1A', 'PIGX', 'PIGZ', 'PLAAT1', 'PPP1R2', 'PYDC2', 'RNF168', 'RPL35A', 'RUBCN', 'SDHAP1', 'SDHAP2', 'SENP5', 'SLC51A', 'SMCO1', 'SNAR-I', 'TCTEX1D2', 'TFRC', 'TM4SF19', 'TM4SF19-AS1', 'TM4SF19-TCTEX1D2', 'TMEM207', 'TMEM44', 'TMEM44-AS1', 'TNK2', 'TNK2-AS1', 'TP63', 'TPRG1', 'TPRG1-AS2', 'UBXN7', 'UBXN7-AS1', 'UTS2B', 'WDR53', 'XXYLT1', 'XXYLT1-AS1', 'XXYLT1-AS2', 'ZDHHC19']"
EFO21_OVARY,3,EFO21_OVARY_amplicon3_Linear_1,Linear,['chr6:294995-479995'],['IRF4'],0.6609449880425967,185000.0,4.627608257678087,7.7657642275708225,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFO21_OVARY_amplicon3_Linear_1_intervals.bed,samples/EFO21_OVARY/EFO21_OVARY_CNV_CALLS.bed,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon3.png,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon3.pdf,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon3_cycles.txt,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon3_graph.txt,Not Provided,Not Provided,"['DUSP22', 'IRF4']"
EFO21_OVARY,4,EFO21_OVARY_amplicon4_Linear_1,Linear,['chr16:22610956-22699430'],[],0.6715019913889209,88474.0,6.2386918373501965,6.2386918373501965,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFO21_OVARY_amplicon4_Linear_1_intervals.bed,samples/EFO21_OVARY/EFO21_OVARY_CNV_CALLS.bed,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon4.png,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon4.pdf,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon4_cycles.txt,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon4_graph.txt,Not Provided,Not Provided,[]
EFO21_OVARY,7,EFO21_OVARY_amplicon7_Complex-non-cyclic_1,Complex-non-cyclic,"['chrX:132260170-132260298', 'chrX:136736912-136747245', 'chrX:140723357-140725499']",[],0.6824764495596032,12603.0,4.511542954558286,13.321685798001603,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFO21_OVARY_amplicon7_Complex-non-cyclic_1_intervals.bed,samples/EFO21_OVARY/EFO21_OVARY_CNV_CALLS.bed,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon7.png,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon7.pdf,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon7_cycles.txt,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon7_graph.txt,Not Provided,Not Provided,"['ARHGEF6', 'RAP2C-AS1']"
EFO21_OVARY,8,EFO21_OVARY_amplicon8_Linear_1,Linear,"['chrX:153060150-153060317', 'chrX:155984304-155987087']",[],0.828748775096891,2950.0,6.314657034172742,6.314657034172742,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/EFO21_OVARY_amplicon8_Linear_1_intervals.bed,samples/EFO21_OVARY/EFO21_OVARY_CNV_CALLS.bed,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon8.png,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon8.pdf,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon8_cycles.txt,samples/EFO21_OVARY/EFO21_OVARY_AA_results/EFO21_OVARY_amplicon8_graph.txt,Not Provided,Not Provided,['PNMA3']
EFO27_OVARY,NA,EFO27_OVARY_NA,NA,[],[],NA,NA,NA,NA,NA,GRCh38,ovary,cell line,Not Provided,samples/EFO27_OVARY/EFO27_OVARY_CNV_CALLS.bed,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,[]
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_NA,NA,[],[],NA,NA,NA,NA,NA,GRCh38,haematopoietic and lymphoid tissue,cell line,Not Provided,samples/EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE/EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_CNV_CALLS.bed,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,[]
ES2_OVARY,1,ES2_OVARY_amplicon1_ecDNA_1,ecDNA,"['chr11:69046023-70626486', 'chr11:71406159-71599875', 'chr11:71600262-71611995', 'chr11:71613093-71613276', 'chr11:75510014-75546945', 'chr11:90851966-90852388', 'chr11:90853120-92595482', 'chr11:92600234-92606980', 'chr11:98728345-98728427', 'chr11:99226447-103528366', 'chr11:103528699-103678076', 'chr4:221217-225280', 'chr4:1679101-1799396', 'chr4:1799627-1808100', 'chr4:2008446-2010174']","['BIRC2', 'BIRC3', 'CCND1', 'CTTN', 'FGF3', 'FGF4', 'FGFR3', 'MMP12', 'YAP1']",1.6077562143417923,8158493.0,9.840794881015679,25.454142040839894,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/ES2_OVARY_amplicon1_ecDNA_1_intervals.bed,samples/ES2_OVARY/ES2_OVARY_CNV_CALLS.bed,samples/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon1.png,samples/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon1.pdf,samples/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon1_cycles.txt,samples/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon1_graph.txt,Not Provided,Not Provided,"['ANGPTL5', 'ANO1', 'ARHGAP42', 'BIRC2', 'BIRC3', 'CCND1', 'CEP126', 'CFAP300', 'CNTN5', 'CTTN', 'DCUN1D5', 'DHCR7', 'DISC1FP1', 'DYNC2H1', 'FADD', 'FAM53A', 'FAT3', 'FGF19', 'FGF3', 'FGF4', 'FGFR3', 'FLJ42102', 'KRTAP5-10', 'KRTAP5-11', 'KRTAP5-7', 'KRTAP5-8', 'KRTAP5-9', 'LTO1', 'MMP1', 'MMP10', 'MMP12', 'MMP13', 'MMP20', 'MMP27', 'MMP3', 'MMP7', 'MMP8', 'MYEOV', 'NADSYN1', 'NELFA', 'PGR', 'PGR-AS1', 'PPFIA1', 'SHANK2', 'SLBP', 'SMIM38', 'SNORD13I', 'TACC3', 'TMEM123', 'TMEM129', 'TPCN2', 'TRPC6', 'WTAPP1', 'YAP1', 'ZNF876P']"
ES2_OVARY,2,ES2_OVARY_amplicon2_Complex-non-cyclic_1,Complex-non-cyclic,"['chr11:63876861-63913860', 'chr11:63931435-63931437', 'chr11:63934182-63934472', 'chr11:65065831-65066002', 'chr11:68066783-68073508', 'chr11:96964631-96964846', 'chr4:5882140-5884188', 'chr4:6647811-6647908']",[],1.6062612621807384,46547.0,5.769467144045292,6.4740328256091155,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/ES2_OVARY_amplicon2_Complex-non-cyclic_1_intervals.bed,samples/ES2_OVARY/ES2_OVARY_CNV_CALLS.bed,samples/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon2.png,samples/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon2.pdf,samples/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon2_cycles.txt,samples/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon2_graph.txt,Not Provided,Not Provided,"['CHKA', 'CRMP1', 'MARK2', 'RCOR2']"
ES2_OVARY,3,ES2_OVARY_amplicon3_ecDNA_1,ecDNA,"['chr6:161057224-161595680', 'chr6:161599834-161600293']",[],0.6839060806879262,538915.0,7.327473427273529,7.327473427273529,None,GRCh38,ovary,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/ES2_OVARY_amplicon3_ecDNA_1_intervals.bed,samples/ES2_OVARY/ES2_OVARY_CNV_CALLS.bed,samples/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon3.png,samples/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon3.pdf,samples/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon3_cycles.txt,samples/ES2_OVARY/ES2_OVARY_AA_results/ES2_OVARY_amplicon3_graph.txt,Not Provided,Not Provided,"['AGPAT4', 'AGPAT4-IT1', 'MAP3K4', 'PRKN']"
ESS1_ENDOMETRIUM,NA,ESS1_ENDOMETRIUM_NA,NA,[],[],NA,NA,NA,NA,NA,GRCh38,endometrium,cell line,Not Provided,samples/ESS1_ENDOMETRIUM/ESS1_ENDOMETRIUM_CNV_CALLS.bed,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,Not Provided,[]
FADU_UPPER_AERODIGESTIVE_TRACT,1,FADU_UPPER_AERODIGESTIVE_TRACT_amplicon1_Linear_1,Linear,['chr3:183290561-183469590'],[],0.6917010406281034,179029.0,5.973577177373891,5.973577177373891,None,GRCh38,upper aerodigestive tract,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon1_Linear_1_intervals.bed,samples/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_CNV_CALLS.bed,samples/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon1.png,samples/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon1.pdf,samples/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon1_cycles.txt,samples/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon1_graph.txt,Not Provided,Not Provided,"['MCF2L2', 'SNORA63D', 'SNORA63E']"
FADU_UPPER_AERODIGESTIVE_TRACT,2,FADU_UPPER_AERODIGESTIVE_TRACT_amplicon2_Complex-non-cyclic_1,Complex-non-cyclic,"['chr5:3525109-3637984', 'chr5:3639251-4308807']",[],1.306853264194165,782431.0,7.672982657687241,9.109876248962046,None,GRCh38,upper aerodigestive tract,cell line,consolidated_classification/69d18295fc9a5d9c79b9c22a_classification_bed_files/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon2_Complex-non-cyclic_1_intervals.bed,samples/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_CNV_CALLS.bed,samples/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon2.png,samples/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon2.pdf,samples/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon2_cycles.txt,samples/FADU_UPPER_AERODIGESTIVE_TRACT/FADU_UPPER_AERODIGESTIVE_TRACT_AA_results/FADU_UPPER_AERODIGESTIVE_TRACT_amplicon2_graph.txt,Not Provided,Not Provided,['IRX1']
